Dropoff_node,Demand_time
42433261,7248
42450030,7248
42517600,7250
42427821,7255
42453007,7257
42439006,7261
42446275,7262
486867432,7271
5924089516,7276
2402842564,7282
42451787,7286
42430271,7291
42443513,7292
42453187,7293
42452814,7299
42428471,7308
42438984,7311
42430295,7312
486867459,7317
42436941,7321
42493909,7321
42824136,7325
42442931,7339
42431470,7342
4461990857,7344
42449683,7347
42442955,7347
1919595911,7353
42487987,7357
486867432,7360
42446571,7361
42439170,7370
42445390,7376
42496512,7387
42453613,7390
42453220,7396
42513823,7398
42430394,7402
42421772,7409
42437333,7411
42442949,7412
42501249,7413
4597668039,7413
42445740,7413
1918039898,7420
42431009,7429
42435645,7431
42453175,7433
42423020,7440
42449021,7444
42434807,7448
277787305,7450
42483410,7459
42434439,7462
42430898,7464
42439001,7471
1061531777,7473
42478116,7473
279151954,7481
42439403,7486
42443344,7486
42442963,7490
42450057,7490
42444833,7492
42446933,7502
42817805,7505
4138911201,7508
42449918,7520
42427787,7522
42430378,7526
1692433935,7529
42439006,7530
561042193,7539
42453246,7549
42443561,7552
42439830,7569
4660170670,7575
42485894,7586
42430217,7598
42433604,7601
42434951,7603
42442851,7618
42427335,7618
42445310,7618
42438509,7620
42422026,7626
595245920,7628
42446945,7633
42434172,7636
42443618,7640
42445020,7652
42443027,7654
42429876,7657
42429876,7657
42428529,7659
42429986,7672
42434974,7675
42485832,7688
6223969260,7690
42817817,7694
42455694,7697
42434140,7700
42445037,7714
42429504,7721
42449926,7734
42445011,7740
42449956,7745
42430075,7751
42485389,7757
42432703,7769
42448254,7769
42528515,7792
42488139,7799
1692433919,7800
42446533,7800
42513634,7812
42446632,7828
42450015,7829
42429976,7838
3579432162,7841
42477305,7842
42451674,7845
42445417,7847
42437300,7852
42432282,7872
42439834,7873
42455175,7875
42449021,7879
42440743,7882
42437084,7888
42486781,7903
42436922,7917
42442933,7922
3785702998,7922
42430607,7928
685164636,7932
561035333,7932
42438487,7933
1692433932,7935
42455013,7937
587987721,7939
42478376,7940
42439952,7942
42838763,7944
42427423,7952
42444424,7959
42436578,7960
5852272391,7964
42428405,7965
42429890,7976
42430347,7989
42421941,8014
42528916,8018
42519216,8020
42430898,8020
42446933,8029
42440020,8031
42452956,8033
42443618,8033
42448701,8040
42429375,8040
42449918,8046
42430274,8054
42449928,8056
2520377419,8056
42449926,8058
42436586,8059
42428063,8060
42455761,8063
1919595910,8067
42434140,8080
42440710,8086
42430056,8092
42435509,8092
42443563,8094
42477901,8097
42439836,8100
42434270,8106
42874636,8115
42430329,8129
42446935,8134
42856537,8137
7707712196,8151
42445640,8152
42455051,8158
42478381,8178
42428460,8178
588546882,8186
42465296,8194
42446488,8198
5286408252,8205
2987758869,8211
42443344,8229
42428476,8230
42423549,8235
42509258,8248
42824130,8249
42428005,8258
42446266,8261
3430331122,8261
42431560,8263
42439842,8265
42446933,8268
4320028826,8269
42446275,8269
42430282,8272
42449580,8278
42435422,8297
42863709,8298
42445867,8305
42432589,8306
42440345,8308
42430292,8312
42432585,8312
42436586,8321
42436578,8323
42428223,8324
42443563,8334
42434959,8350
42818480,8357
42449948,8359
4461990857,8361
42826033,8368
4138911201,8368
42437845,8370
42450025,8374
42446398,8382
42442848,8386
42438513,8390
42828281,8397
42478904,8400
42825879,8400
4461990857,8407
42445025,8419
4461990857,8424
42431661,8426
42473952,8433
42429896,8437
42429910,8447
42520612,8453
42428368,8459
561042188,8461
42490308,8467
42437451,8469
42442898,8473
42513176,8473
42438362,8476
42429896,8481
42494061,8485
42430384,8500
42444835,8510
42486746,8515
42443336,8521
42520415,8526
42442230,8529
42879564,8536
42444909,8538
42428402,8541
42437914,8549
42491195,8555
4138911201,8560
42527647,8560
42424089,8567
42520577,8569
3575046216,8580
1919595914,8593
42449308,8596
42849714,8597
486867459,8600
42445020,8603
3212472843,8609
42513694,8632
42442939,8636
42440004,8638
42436586,8641
42440146,8641
42500050,8652
42482869,8654
42511913,8670
42487552,8679
42436582,8687
42424025,8687
42432057,8695
42427477,8704
42448701,8706
42465349,8714
1773084402,8731
42439830,8740
42434090,8744
42445740,8769
7725510883,8781
42449954,8796
42434279,8799
42435610,8806
42502968,8807
42442948,8815
42439836,8833
62915514,8839
42436582,8851
42445413,8860
42448701,8862
42440934,8877
42439416,8877
42521479,8879
42432068,8884
42429896,8886
42430791,8890
1773076513,8906
4347534767,8908
42438018,8923
42455693,8927
42448238,8927
42435702,8931
42437349,8936
42434418,8943
42450009,8944
42505462,8949
42439530,8958
370927297,8959
42445413,8959
42430886,8963
42449938,8965
42439830,8966
42467075,8967
42477241,8969
4443775465,8969
42428029,8977
42429896,8977
42430673,8981
42437845,8990
42535635,9003
42449926,9004
42428232,9021
5051959086,9036
42446270,9039
42428420,9061
4461990857,9066
2821304143,9066
685164636,9071
42447020,9073
42442935,9081
42442291,9083
42442961,9091
4597668039,9093
42430519,9096
42443522,9099
42429986,9117
42439181,9128
42430914,9132
42429981,9138
42438894,9148
42429643,9148
42831870,9152
42436322,9153
42423752,9155
42437082,9157
42440469,9158
390519635,9165
8482948064,9169
42428029,9183
2821304137,9186
42429693,9200
42435610,9201
42843861,9201
42447169,9204
42437618,9207
42527642,9218
42439280,9221
42430550,9226
42476062,9233
42476062,9233
42435657,9235
42445387,9249
42458333,9261
42431002,9261
42436159,9269
42456041,9269
42448813,9278
42449029,9290
4456578359,9293
42455013,9299
42464419,9330
42435596,9336
42514080,9340
42436546,9340
42439834,9354
42454328,9354
42439275,9355
42445740,9358
42825970,9362
1773084402,9370
42511697,9370
42449576,9392
42926908,9395
42442943,9396
42445413,9400
42443054,9400
42436181,9405
42432302,9409
42449963,9410
42434087,9416
42442895,9424
561035379,9428
42428377,9439
42429981,9440
42449926,9449
42442848,9449
685164636,9458
42454433,9465
42430187,9468
42423020,9485
42442913,9492
42435596,9496
42502122,9501
685164636,9502
42448558,9505
596775998,9509
42431467,9510
42453604,9515
42425232,9522
42439406,9522
42445896,9523
42440343,9527
42511044,9537
42449027,9542
42443671,9547
7722378705,9559
42439006,9561
42430279,9562
42476050,9563
42735877,9578
42502957,9579
42439836,9584
42432818,9587
42440785,9594
42427797,9602
42437890,9605
42448379,9613
42455013,9613
42430813,9615
42431868,9619
42473627,9619
42439170,9620
272195271,9621
588546882,9626
42447132,9633
42432856,9639
42455013,9645
42435422,9652
42428013,9656
42436899,9662
42445378,9666
7490266268,9668
42439335,9677
42432540,9677
42449067,9679
42449938,9686
42453187,9702
42437654,9710
42450028,9721
42440934,9722
5799117240,9738
42440280,9738
42428408,9743
42435660,9745
42427327,9748
42435596,9749
42443975,9758
42449928,9772
42430269,9774
42438973,9782
42431459,9785
42434166,9789
42505939,9802
42436439,9804
42434959,9805
42746283,9814
42436753,9835
42445479,9839
42874083,9842
42430673,9847
42446270,9853
42439275,9857
4679523598,9870
2324482224,9876
5131026388,9881
42446533,9885
1825841742,9887
42432679,9900
42874056,9902
42440323,9911
42465356,9921
42437300,9928
42879341,9936
42443032,9947
42432073,9959
5131026388,9967
42745117,9971
42445018,9978
247084442,9981
42446547,9993
42503427,10000
42444832,10005
42437071,10009
42439403,10009
42456060,10013
42432585,10014
42446933,10017
42439440,10018
42431626,10026
42446933,10028
42449954,10032
42452314,10043
42434821,10044
42443799,10053
42430338,10058
42436439,10059
42513623,10060
486867432,10061
42433292,10065
42444832,10066
1692450029,10072
42431447,10073
42453310,10074
42436753,10092
370880739,10092
42428645,10092
42439001,10103
1692433911,10114
42849722,10114
42449954,10117
42449926,10122
42428483,10125
1692433935,10126
42520582,10131
42427888,10134
42439409,10139
42429412,10147
42449893,10149
42428024,10157
42755574,10159
42448735,10162
42514918,10177
1506445789,10185
42428657,10191
42439006,10216
42430044,10220
42429504,10241
42428365,10241
42439006,10245
42449926,10254
42449550,10254
42833029,10254
42436921,10257
42870338,10261
42428047,10266
42428368,10267
42833259,10284
42436788,10307
4597668041,10317
42446632,10318
42435516,10322
42436793,10327
42429348,10343
42443614,10346
42450037,10353
42505563,10369
42513270,10385
42431684,10387
42438889,10416
42832979,10422
42888664,10423
42526054,10427
42428371,10431
2387504625,10434
42442898,10436
42421951,10447
42431611,10448
42436944,10450
42445413,10469
42865400,10474
42466512,10476
42445310,10484
42430872,10494
42446528,10498
42449926,10498
42430673,10523
5131026388,10532
561042191,10555
370896902,10555
42445247,10558
42436753,10561
42449948,10562
42433625,10574
42433264,10580
42421941,10585
42511927,10589
42422899,10614
42442948,10616
42429412,10617
42434969,10625
42442889,10625
4205565514,10631
42443513,10640
42440330,10652
42452048,10668
42448813,10671
589100164,10671
42449961,10699
42442949,10699
42448701,10709
42446998,10709
42448707,10725
42421889,10730
42460288,10735
1918039896,10740
42445390,10745
2844853151,10755
42439836,10759
42448813,10759
42926995,10769
370896902,10773
42449926,10774
1241742743,10780
42440280,10794
5286408252,10795
42908498,10804
42430271,10809
42445378,10822
42439286,10825
42432250,10830
42445378,10831
42439006,10850
42445664,10853
42428476,10866
42825994,10867
1692433940,10877
2821304137,10877
42430271,10892
42436427,10893
42438784,10896
4597668028,10917
42437349,10936
593839894,10952
42445390,10971
42431490,10979
42448693,10992
42439006,11002
42895302,11004
42421803,11005
42429896,11011
42833612,11019
42439563,11021
42442534,11027
42435400,11027
42428010,11029
42449928,11035
42442948,11044
42446093,11056
42480096,11057
1692433920,11058
42442955,11060
42449550,11078
42440009,11084
42445409,11090
42445661,11096
42442947,11101
42449926,11116
42432244,11126
42448735,11128
42456568,11139
42874060,11140
42497669,11143
42437354,11144
42444835,11150
42431453,11151
42422016,11160
42446933,11168
42442949,11173
42440270,11177
42448701,11199
42440330,11200
5849918504,11200
42436756,11217
6166333258,11221
42454381,11221
42434172,11227
42439490,11229
42436586,11229
247084442,11240
42428408,11246
42443532,11259
42428480,11262
42429896,11288
42467292,11296
42442534,11302
42436941,11302
277787662,11306
9177540204,11312
42513819,11314
42442891,11318
42528237,11336
42434140,11342
42432305,11350
42439006,11353
42458333,11356
42491164,11359
42478904,11360
42424089,11370
5131026388,11381
42474150,11381
42819447,11386
42428029,11388
42430271,11391
42455867,11415
596775973,11415
42432201,11417
6761543544,11422
42448701,11423
42431102,11431
42428368,11451
42450015,11457
4288677093,11469
42447255,11469
42436516,11470
42430350,11475
42449314,11489
42446934,11490
42449314,11492
42440012,11492
42440743,11495
42449928,11501
42429754,11507
42449926,11513
42442889,11517
42428491,11530
42442955,11532
42430311,11559
42455051,11560
42429980,11564
42449932,11565
42428368,11567
42453757,11568
42824136,11569
42454701,11576
3638040640,11579
42432194,11587
42449947,11588
42982446,11593
42520579,11594
42866845,11595
42434821,11610
42439561,11623
42437339,11632
2844853159,11637
42436393,11639
42430257,11643
42442107,11647
279151954,11652
589100164,11652
42442567,11661
42448254,11673
42435925,11680
42468741,11681
42902446,11693
42436763,11702
42430295,11722
42433260,11747
42430265,11753
42897086,11763
42430295,11783
42432558,11788
1692433932,11802
42446275,11813
1692433938,11813
42445378,11823
42446547,11829
597676586,11832
42520393,11844
42446177,11848
42432540,11854
42430872,11855
9774113889,11863
42454381,11866
42465920,11866
42817812,11878
42449932,11881
42428037,11883
42800613,11888
42435650,11889
4491359481,11893
42457426,11907
42448593,11910
1918039897,11934
3670609093,11960
42445972,11964
42833340,11968
42430685,11968
42455007,11985
42430685,11991
685164634,11996
42428471,11997
42440494,11999
42437289,12012
42445256,12015
42454994,12020
42452812,12028
42449938,12035
4443775464,12036
42437605,12043
42478113,12044
2025165419,12048
42449918,12057
42435654,12085
42440721,12098
42442957,12102
42437605,12106
1692450029,12115
42437368,12136
42523195,12142
42442534,12157
1919595911,12162
42430253,12188
5131026388,12201
42436754,12214
42430298,12221
42438953,12230
42454401,12249
42430259,12270
42445909,12297
42453902,12322
42435599,12345
4597668040,12352
42432679,12369
42438973,12398
42436439,12423
42445390,12443
42431482,12465
42861252,12478
5131026388,12484
42445392,12496
42453310,12504
42430075,12505
4597668031,12515
42442910,12516
42448607,12520
42434268,12537
42430279,12549
42534054,12555
42429378,12556
5159433792,12569
4461990857,12570
42437688,12584
42431004,12598
42429338,12602
42427812,12609
42436129,12630
42451674,12631
42472893,12632
42430342,12643
6177439759,12648
42432700,12655
42430903,12658
42451674,12679
42464960,12681
42436021,12698
42445390,12702
42493249,12705
42449021,12706
42442935,12723
42429986,12724
42428303,12733
42526516,12748
42437021,12755
42448707,12761
4235734223,12777
42428016,12779
42430782,12779
42423774,12783
42429412,12785
42476656,12800
42452365,12819
42429657,12831
42442891,12839
42439006,12842
42438805,12843
42428491,12859
42448278,12866
42501785,12867
42446987,12895
42448701,12912
42430241,12917
42428201,12921
598308112,12926
42445664,12954
4597668040,12959
42451375,12969
42428458,12975
42428014,12984
42434172,12984
42475980,13005
42449570,13006
42869623,13009
42439006,13012
42451674,13025
2141026494,13058
42430803,13061
42428454,13068
42445661,13079
42449427,13088
42445666,13108
42434090,13112
42427797,13121
42720032,13129
42439001,13143
42534485,13145
42485188,13150
42442960,13153
561042191,13177
42438490,13196
42446547,13197
42435272,13209
42445740,13213
42456041,13213
42816068,13215
42432083,13238
42428007,13241
42439440,13252
42935204,13265
42521152,13281
42822294,13308
42435657,13311
42430861,13312
42446266,13325
